course_code,prof_id,summary,metadata
MAT135,2875624.0,Sebastien Gherghe was an amazing prof and always made the lectures engaging for the students. If you HAVE to take MAT135 I'd highly recommend taking it with him. The actual course though is poorly managed but that is not the prof's fault.,"Summarize the following student feedback in a formal, third-person tone.
Course: MAT135
Professor ID: 2875624
Avg Quality: 5.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
MAT135,2922764.0,"Prof Hurd takes time to make sure everyone understands the material and comes around multiple times per lecture to answer individual questions. His lectures were helpful and definitely contributed to my good grade as a generally non math-savvy student despite the terrible course organisation by the coordinator. Overall, he is a nice person. Clearly cares about his students.","Summarize the following student feedback in a formal, third-person tone.
Course: MAT135
Professor ID: 2922764
Avg Quality: 3.09
Avg Difficulty: 3.36
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
MAT135,2923391.0,"Took his MAT135 course and it was a great experience. He is smart and funny and I always looking forward to his class because he makes sense. But his handwriting was terrible, I basically couldn't read what he was writing for the first couple weeks.","Summarize the following student feedback in a formal, third-person tone.
Course: MAT135
Professor ID: 2923391
Avg Quality: 3.17
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
MAT135,2996936.0,"You might have to ask questions to get some concepts clarified in class, but he's a good professor. The exams are more reading comprehension than calculus. He's a PhD student who truly cares about his students.","Summarize the following student feedback in a formal, third-person tone.
Course: MAT135
Professor ID: 2996936
Avg Quality: 3.89
Avg Difficulty: 2.67
Thumbs Up: 6
Thumbs Down: 0
Grade Mode: Not sure yet"
MAT135,3065682.0,Professor ID: 3065682Professor Age: 30. Average Quality: 4.8. Average Difficulty: 2.2. Grade Mode: A+Grade Mode): A+Professor's notes were thorough and easy to follow. He did good examples in class.,"Summarize the following student feedback in a formal, third-person tone.
Course: MAT135
Professor ID: 3065682
Avg Quality: 4.8
Avg Difficulty: 2.2
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
MAT136,1187697.0,"Professor ID: 1187697. Summarize the following student feedback in a formal, third-person tone. Professor: ""He is my father. (and I love him) ""","Summarize the following student feedback in a formal, third-person tone.
Course: MAT136
Professor ID: 1187697
Avg Quality: 5.0
Avg Difficulty: 5.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: F"
MAT136,2288403.0,Ozgur is a decent lecturer - nothing special but does the job. I wouldnt say lecture greatly improves understanding of course material. He does not attempt to address any problem-solving strategies or methods of solving problems.,"Summarize the following student feedback in a formal, third-person tone.
Course: MAT136
Professor ID: 2288403
Avg Quality: 4.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
MAT136,2544828.0,"Kawach's class is cancelled until the end of the semester, so I'm leaving my review of Kawach now. He is really good at explaining concepts and really seems to help students out. The content and tests aren't determined by him, they are determined by the department.","Summarize the following student feedback in a formal, third-person tone.
Course: MAT136
Professor ID: 2544828
Avg Quality: 4.6
Avg Difficulty: 3.2
Thumbs Up: 2
Thumbs Down: 0
Grade Mode: Unknown"
MAT136,2663447.0,"Joshua was run of the mill. Nothing spectacular, nothing bad. He didn't really go over what was on tests and such. The way he explains concepts and problems is unclear and disorganized.","Summarize the following student feedback in a formal, third-person tone.
Course: MAT136
Professor ID: 2663447
Avg Quality: 2.0
Avg Difficulty: 3.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Incomplete"
MAT136,2875624.0,"Gave clear instruction in an inherently unclear course structure. Easy to approach and good teaching style. Encourages students to ask questions and thorougly explains solutions until it is fully understood. Assessments are tough, but fair.","Summarize the following student feedback in a formal, third-person tone.
Course: MAT136
Professor ID: 2875624
Avg Quality: 5.0
Avg Difficulty: 2.89
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Incomplete"
MAT136,2890757.0,"Professor Adilbek is so much better - kind, helpful, understanding. Gave students 0 on ACTs for ""font on figure is smaller than 12pt,"" ""didn't put a title"" Midterm avg 48%, final was even harder.","Summarize the following student feedback in a formal, third-person tone.
Course: MAT136
Professor ID: 2890757
Avg Quality: 1.0
Avg Difficulty: 4.8
Thumbs Up: 2
Thumbs Down: 0
Grade Mode: Not sure yet"
MAT136,2923391.0,"Student feedback on a professor. Summarize the following student feedback in a formal, third-person tone. Professor ID: 2923391Professor ID:2923391Avg Quality: 3.0                Avg Difficulty:3.5                Grade Mode: B                .","Summarize the following student feedback in a formal, third-person tone.
Course: MAT136
Professor ID: 2923391
Avg Quality: 3.0
Avg Difficulty: 3.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: B"
MAT136,2974450.0,One of the best profs ive had at uoft so far. i made sure to attend every lecture because his explanations were THAT GOOD. he really wants u to understand and is veryyyy engaging. love him!,"Summarize the following student feedback in a formal, third-person tone.
Course: MAT136
Professor ID: 2974450
Avg Quality: 5.0
Avg Difficulty: 1.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
MAT136,3071072.0,"He has a very monotone voice, and isnt super exciting to watch. Even though he explains concepts, it doesn't tell like you're learning anything. He has the knowledge, but this man zooms through a week of content within ten minutes.","Summarize the following student feedback in a formal, third-person tone.
Course: MAT136
Professor ID: 3071072
Avg Quality: 3.25
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
MAT136,3074114.0,"Student feedback on a MAT136 course. Summarize the following student feedback in a formal, third-person tone. ""Lectures were good. There was weekly homework, 2 assignments, 2 midterms, and one final exam""","Summarize the following student feedback in a formal, third-person tone.
Course: MAT136
Professor ID: 3074114
Avg Quality: 4.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
MAT137,2227812.0,"Although his classes were not following the rubric to the hilt, it made sense because there is an easier alternative to the course. I took the course to have a bit of fun and to see if math is for me. He did some fun questions and pointed out interesting math things.","Summarize the following student feedback in a formal, third-person tone.
Course: MAT137
Professor ID: 2227812
Avg Quality: 5.0
Avg Difficulty: 2.5
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: A"
MAT137,2719173.0,"Student feedback on the accelerated MAT137 course. Summarize the following student feedback in a formal, third-person tone. The tutorials were worth going to and they were the only reason I managed to do well on the final. Aura, real ones know.","Summarize the following student feedback in a formal, third-person tone.
Course: MAT137
Professor ID: 2719173
Avg Quality: 4.5
Avg Difficulty: 2.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
MAT137,3022382.0,"Student feedback on MAT137. Summarize the following student feedback in a formal, third-person tone. Professor Mahdi is willing to provide you with one-on-one help with the details of proof writing if needed. Extra office hours are even provided before term tests to solve students' questions.","Summarize the following student feedback in a formal, third-person tone.
Course: MAT137
Professor ID: 3022382
Avg Quality: 5.0
Avg Difficulty: 4.25
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
MAT137,3041066.0,"The best prof, Tianhao, inspired me every morning. He never pointed out what were the core takeaways. Lectures were unclear with bad time management. Never left one of his lectures feeling like I had learned something.","Summarize the following student feedback in a formal, third-person tone.
Course: MAT137
Professor ID: 3041066
Avg Quality: 2.18
Avg Difficulty: 3.64
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
MAT137,3041073.0,My favorite professor by far. He made an intimidating course into a very interesting and fun one. Gives us time to work and always answers questions (he walks around to find questions too). Super friendly and approachable after class.,"Summarize the following student feedback in a formal, third-person tone.
Course: MAT137
Professor ID: 3041073
Avg Quality: 5.0
Avg Difficulty: 2.67
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: Not sure yet"
MAT137,3068216.0,"LUCIANO is an amazing prof. He's so enouraging at office hours, MLC, everything, and always says ""aha!"" to motivate students. The course was bearable because of him, truly such a good prof hes goated!","Summarize the following student feedback in a formal, third-person tone.
Course: MAT137
Professor ID: 3068216
Avg Quality: 4.9
Avg Difficulty: 3.3
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Incomplete"
MAT157,2538145.0,Professor Li is very caring and he cares that his students do well in his class. The lecture is very engaging even tho the content is extremely hard. His office hour is also very helpful and he got snacks in the office all the time.,"Summarize the following student feedback in a formal, third-person tone.
Course: MAT157
Professor ID: 2538145
Avg Quality: 4.5
Avg Difficulty: 3.25
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
MAT1600,2991974.0,"You probably won't get much out of the lectures, but reading the notes will help a ton. Homeworks are very enlightening and a good way to learn, but will be a bit heavy. Landon is a very cool person, and very fun to talk to.","Summarize the following student feedback in a formal, third-person tone.
Course: MAT1600
Professor ID: 2991974
Avg Quality: 5.0
Avg Difficulty: 3.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
MAT186,2828475.0,"Student feedback on a professor. Summarize the following student feedback in a formal, third-person tone. ""He was a great person, but there are better profs out there. Definitely read the textbook before class lol""","Summarize the following student feedback in a formal, third-person tone.
Course: MAT186
Professor ID: 2828475
Avg Quality: 3.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
MAT186,2871799.0,Jose is a great calc prof because he does numerous worked examples in class explaining every step instead of expecting you to already understand. He's good at answering questions. He talks a little fast with an accent but still understandable. He also cracks a few jokes.,"Summarize the following student feedback in a formal, third-person tone.
Course: MAT186
Professor ID: 2871799
Avg Quality: 4.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
MAT186,2935402.0,"Caring prof that regularly checks in with her students and really shows she cares about them. Interactive classes (expect participation!), and her class notes were super detailed. Focusses a lot on gaining an intuitive understanding for why things work the way they do.","Summarize the following student feedback in a formal, third-person tone.
Course: MAT186
Professor ID: 2935402
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
MAT186,2956622.0,"Professor McGregor was amazing. Super helpful lectures showing examples from past exams. He tells you exactly what you need to know. Greatest calc prof in existence, plus he's super chill and approachable.","Summarize the following student feedback in a formal, third-person tone.
Course: MAT186
Professor ID: 2956622
Avg Quality: 4.29
Avg Difficulty: 3.0
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: Not sure yet"
MAT186,3029981.0,"An awful professor. Constantly talked about his own career struggles in landing postdocs to us. Also harsh grading made me regret my life. He is terrible, very unpolite and thinks mathmatize teaches us.","Summarize the following student feedback in a formal, third-person tone.
Course: MAT186
Professor ID: 3029981
Avg Quality: 1.5
Avg Difficulty: 3.67
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: D"
