course_code,prof_id,summary,metadata
MIE1520,2977547.0,"This was the best course I have taken at the University of Toronto. The professor is the most knowledgeable I have encountered here. Both the professor and the TA provided excellent support. Overall, great instructor and excellent course.","Course: MIE1520
Professor ID: 2977547
Avg Quality: 5.0
Avg Difficulty: 2.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Incomplete"
MIE359,2984086.0,"One of the worst courses I've ever taken at U of T. I don't understand what she tried to teach in class, she likes sitting in front of the class and stare at us.","Course: MIE359
Professor ID: 2984086
Avg Quality: 1.0
Avg Difficulty: 5.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: C"
MIE364,2875038.0,"Illegible handwriting, writes tiny on the board, and extremely disrespectful (just laughs at students, or tells people to just take a photo and zoom in) Can't cross reference because he doesn't post slides or follow the syllabus or textbook. Comes into class with no lecture material.","Course: MIE364
Professor ID: 2875038
Avg Quality: 1.0
Avg Difficulty: 4.5
Thumbs Up: 2
Thumbs Down: 0
Grade Mode: B+"
MIE404,3064704.0,"Good guy, but teaching isn't his thing. Super disorganized. Recycled materials from past years, puts in zero effort beyond lectures. Expect 1+1 in class, then calculus on the final. Hope you like surprises!","Course: MIE404
Professor ID: 3064704
Avg Quality: 1.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
MIE463,1878268.0,"Read the text, watch the videos at 1.5 speed and memorize the slides. No need to go to class His is very useful in real life. Its probably the best course you will take if you want to become a management consultant.","Course: MIE463
Professor ID: 1878268
Avg Quality: 3.0
Avg Difficulty: 4.0
Thumbs Up: 10
Thumbs Down: 4
Grade Mode: Unknown"
MODR1730,2930525.0,I took social reasoning course with him and he was amazing. He was passionate about the topic and mede me want to participate and listen to him. Overall amazing prof. Course: MODR1730.Professor ID: 2930525.,"Course: MODR1730
Professor ID: 2930525
Avg Quality: 5.0
Avg Difficulty: 1.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
MOS3398,1155827.0,"An amazing lecturer always delivering the extra bit. He's really good at explaining hard things in a very funny and easy to understand way. But you'd better have some ""base knowledge"" on economics, finance and statistics before going to the lecture.","Course: MOS3398
Professor ID: 1155827
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 1
Thumbs Down: 1
Grade Mode: A+"
MSC1000,2497484.0,"He thinks he's cooler and funnier than he actually is, which makes for confusing lectures. He also tries to talk to us as friends and then comes down on us as the ""prof"", he's all over the place.","Course: MSC1000
Professor ID: 2497484
Avg Quality: 3.0
Avg Difficulty: 3.0
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: B+"
MSC1060,973659.0,Laura is the best TA ever. Super dedicated to her work and really goes above and beyond the call of duty to help the students out. She turned an incomprehensible stats class into clarity. She totally rocks!!!!!,"Course: MSC1060
Professor ID: 973659
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 10
Thumbs Down: 0
Grade Mode: Unknown"
MSC4010,2497483.0,"Kevin was relaxed yet informative, pretty fun and funny guy with real world experience and inspirational. Plugs himself too much with trying to make himself seem impressive. He is selfish and wants only to look impressive without putting in any work. lacks the education and respect to teach at this school.","Course: MSC4010
Professor ID: 2497483
Avg Quality: 3.75
Avg Difficulty: 2.75
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
MSL1230,2779506.0,Professor Falconer was extremely accommodating and understanding during a challenging year for everyone. Her lectures were very informative and I left this class feeling more knowledgeable and empowered in the museum world. Overall worth taking her course!,"Course: MSL1230
Professor ID: 2779506
Avg Quality: 2.56
Avg Difficulty: 3.89
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
MSL2326,2681014.0,Professor Summers is an absolute sweetheart. He really cares about students and his lectures and it shows. He even accepts mid-semester student feedback in order to improve his teaching style. Only word of warning is that he can be a bit of a harsh marker on the exhibit text.,"Course: MSL2326
Professor ID: 2681014
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
MST211,3083545.0,"Not bad! Films we watched were interesting. Lectures were not bad, not gripping or anything, but certainly not bad. Workload was quite manageable. Course: MST211. Professor ID: 3083545.","Course: MST211
Professor ID: 3083545
Avg Quality: 4.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
MST212,3085395.0,"Prof Ginther was always ready to help and never made any question feel ""stupid"" The workload is ok but there were quizzes, so you had to keep up with readings (which were sometimes heavy imo). Exam was fair, and he told us the structure so it's easy to prep for.","Course: MST212
Professor ID: 3085395
Avg Quality: 4.5
Avg Difficulty: 2.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
MUS206,3042902.0,"Prof. was very nice, even gave away extra tickets to an opera! Her lectures were very engaging which motivated me to do well in the course. We only had 2 in class online quizzes on quercus and 3 assignments consisting of 3 sentence answers to some questions.","Course: MUS206
Professor ID: 3042902
Avg Quality: 5.0
Avg Difficulty: 2.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
MUS211,2982223.0,Dennis Lee is one of the best profs ever I've had! Took 2 of his courses and enjoyed both so much! You can tell he cares about his students and loves to teach! Great guy and great class!!!,"Course: MUS211
Professor ID: 2982223
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
MUS306,2982223.0,"Dennis is one of the best professors I've had throughout my entire time at UofT. Well structured, well led course; he's absolute GOAT. Would take every class he teaches. He's so chill and part of a band too, it's sick!!","Course: MUS306
Professor ID: 2982223
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
MUS3737,2737286.0,"Asks vague and confusing questions and is upset when no one answers- then she also doesn't answer the questions he asked either. If somehow you can answer, you only be able to write 200 words, but there's a minimum of 500.","Course: MUS3737
Professor ID: 2737286
Avg Quality: 1.0
Avg Difficulty: 5.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
NEW111,1799390.0,"A very sweet professor who understands the lifestyle that comes with being a university student. Assignments are not at all heavy, and he gives you a week to complete 3 readings. He is also lenient with deadlines.","Course: NEW111
Professor ID: 1799390
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: Unknown"
NEW240,2077183.0,"Thomas was a great prof. He explained left politics and anti-oppression concepts very clearly and was engaging, fun and relatable. You could tell he definitely care a lot about his students and wanted them to succeed.","Course: NEW240
Professor ID: 2077183
Avg Quality: 5.0
Avg Difficulty: 1.67
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
NFS284,3017430.0,Lectures are monotoned and she tends to just read off the slides so it can be easy to check out. Grading criteria can be a bit unclear but tests were fair Thinking carefully Great prof all around.,"Course: NFS284
Professor ID: 3017430
Avg Quality: 3.8
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
NFS485,2874079.0,"Great professor, clear instruction, fun class, final exam were fair. Sweetest professor ever. Course: NFS485. Professor ID: 2874079. Course name: ""NFS485""","Course: NFS485
Professor ID: 2874079
Avg Quality: 5.0
Avg Difficulty: 2.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
NMC101,2941756.0,Professor Siegel is enthusiastic about the content of this class and shared a lot of captivating knowledge... aka info-heavy lectures. Assignments lead up to the final paper; tough exam but generous curve. I really enjoyed NMC101 and learned a lot.,"Course: NMC101
Professor ID: 2941756
Avg Quality: 4.4
Avg Difficulty: 2.8
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
NMC245,2066704.0,Professor Brosius is clearly very knowledgeable but still approachable. Her style is largely application based - regurgitating information won't help you on tests/assignments. She was also very understanding when it came to missed classes and busy schedules.,"Course: NMC245
Professor ID: 2066704
Avg Quality: 3.25
Avg Difficulty: 2.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
NMC276,3031305.0,"Professor ID: 3031305. Course: NMC276. Professor ID:3031305 professor ID: NMC276 professor ID. Course name: ""NMC 276"" Course title: ""The NMC 276 Course"" Course length: 2.5 hours.","Course: NMC276
Professor ID: 3031305
Avg Quality: 5.0
Avg Difficulty: 5.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
NMC277,2979945.0,"She is an excellent and knowledgeable professor, I would 100% take all her future classes. Not a harsh grader and very understanding in terms of deadlines. Course: NMC277. Professor ID: 2979945.","Course: NMC277
Professor ID: 2979945
Avg Quality: 5.0
Avg Difficulty: 1.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
NMC289,2256833.0,Professor Ramez is one of the best professor at UofT. He makes sure you do the readings and assignments but he's very up to date with his students and provides help whenever it is needed. This professor is very supportive and caring.,"Course: NMC289
Professor ID: 2256833
Avg Quality: 5.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
NMC349,2066704.0,Professor ID: 2066704. Course: NMC349. Professor ID:2066704Avg Quality: 4.5.Avg Difficulty: 2.0. Professor's Rating: 0.0/10.,"Course: NMC349
Professor ID: 2066704
Avg Quality: 4.5
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
NMC389,3006194.0,"Truly one of the professors of all time Epic Such a great professor! He was so nice and you can tell he genuinely cares about his students and wants them to do well. Mostly reads off of the lecture slides, but still knows his stuff. Assignments were pretty easy.","Course: NMC389
Professor ID: 3006194
Avg Quality: 5.0
Avg Difficulty: 1.67
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: A"
NMC467,2941756.0,Professor Siegel is terrific and values the opinions of his students. The readings were so compelling. Do yourself a favour and take one of his classes. Course: NMC467.Professor ID: 2941756.,"Course: NMC467
Professor ID: 2941756
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
NML270,3109727.0,"Professor Mercan is one of the most kind-hearted professors at UofT. She is very understanding and caring. There is a lot of homework, but that is expected for any language course.","Course: NML270
Professor ID: 3109727
Avg Quality: 5.0
Avg Difficulty: 1.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
OHS2008,2680071.0,"She cancelled the first two lectures and rescheduled them for another day. Assignments have no real relation to the coursework. She is not at all tech-savvy, and it shows. She will probably write to have this post taken down.","Course: OHS2008
Professor ID: 2680071
Avg Quality: 1.5
Avg Difficulty: 2.0
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: A"
PCJ261,3032708.0,"The professor is good at research and is very clear when she speaks. This is her first year teaching, and she will probably figure out the right spot of difficulty eventually. But she missed the mark this year.","Course: PCJ261
Professor ID: 3032708
Avg Quality: 4.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Incomplete"
PCL201,2925463.0,She gives off very rude vibes and is somewhat rude tbh. She does not give enough time to do in class tutorial assignments and poorly plans her tutorial too. I didn't like how the tutorials were done but this prof makes the material easy in class to understand.,"Course: PCL201
Professor ID: 2925463
Avg Quality: 1.75
Avg Difficulty: 4.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
PCL297,2764870.0,"Great prof. Learned a lot. Very hands-on when teaching. Not only did I learn valuable wet lab skills, but I also got to practice my writing and speaking too. Overall a very welcoming environment. Also got jelly beans once and for that reason alone, 11/10","Course: PCL297
Professor ID: 2764870
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
PCL469470,2764870.0,"There's a lot to memorize for his content which can SUCK but tbh memorization of the physiology is necessary to help you understand how the drugs work mechanistically, so I get it. You will learn a lot. Super clear. Good storyteller. Very accessible outside class.","Course: PCL469470
Professor ID: 2764870
Avg Quality: 5.0
Avg Difficulty: 4.33
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
PCL481,2899541.0,"The midterm and the final seemed like they were written by 2 diff people. The final was tight on time and was not the same type of question. Midterm was more name and explain x, final was case-studies.","Course: PCL481
Professor ID: 2899541
Avg Quality: 2.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
PHC230,2237911.0,"Terrible at explaining low effort slide content. Typed equations, uncropped zoomed out pictures of a photocopy of a handwritten note and walls of text. Not good at explaining the material, slides are even harder to understand than his lectures. Very rude and inflexible in terms of scheduling.","Course: PHC230
Professor ID: 2237911
Avg Quality: 2.0
Avg Difficulty: 3.25
Thumbs Up: 4
Thumbs Down: 9
Grade Mode: A"
